election_unit_ID,election_type,year,polling_station_ID,municipality_ID,party,party_abrev,votes,candidate
201,kanton,2010,002A018A,002,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK","NSRZ, KSPP, E-5 I LDS - ZZUSK",7,
201,kanton,2010,002A018A,002,KOALICIJA PREOKRET: GDS BIH I NEP BIH,KP GDS BIH I NEP BIH,0,
201,kanton,2010,002A018B,002,BPS - SEFER HALILOVIĆ,BPS,1,
201,kanton,2010,002A018B,002,STRANKA ZA BOSNU I HERCEGOVINU,SZaBiH,9,
201,kanton,2010,002A018B,002,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,SDP BiH,53,
201,kanton,2010,002A018B,002,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,HDZ BIH,0,
201,kanton,2010,002A018B,002,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,DNZ BIH,2,
201,kanton,2010,002A018B,002,DEMOKRATSKA STRANKA INVALIDA BIH,DNI BiH,0,
201,kanton,2010,002A018B,002,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,BOSS,4,
201,kanton,2010,002A018B,002,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,ZSMM,0,
201,kanton,2010,002A018B,002,СОЦИЈАЛИСТИЧКА ПАРТИЈА,СП,0,
201,kanton,2010,002A018B,002,SDA - STRANKA DEMOKRATSKE AKCIJE,SDA,105,
201,kanton,2010,002A018B,002,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,ДНС,0,
201,kanton,2010,002A018B,002,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,SPU BiH,2,
201,kanton,2010,002A018B,002,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,СНСД МД,0,
201,kanton,2010,002A018B,002,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,SDU BiH,1,
201,kanton,2010,002A018B,002,HSP BIH,HSP BIH,0,
201,kanton,2010,002A018B,002,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,HDZ 1990,0,
201,kanton,2010,002A018B,002,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,SUND BiH,0,
201,kanton,2010,002A018B,002,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,ASDA,78,
201,kanton,2010,002A018B,002,STRANKA ZA NAROD BOSNE I HERCEGOVINE,SzaN BiH,13,
201,kanton,2010,002A018B,002,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,SBB BiH,8,
201,kanton,2010,002A018B,002,PARTIJA PRAVOG PUTA,PPP,0,
201,kanton,2010,002A018B,002,STRANKA KOKUZA - SKOK,SKOK,0,
201,kanton,2010,002A018B,002,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,NS - NSPZK,2,
201,kanton,2010,002A018B,002,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK","NSRZ, KSPP, E-5 I LDS - ZZUSK",3,
201,kanton,2010,002A018B,002,KOALICIJA PREOKRET: GDS BIH I NEP BIH,KP GDS BIH I NEP BIH,0,
201,kanton,2010,002A019,002,BPS - SEFER HALILOVIĆ,BPS,0,
201,kanton,2010,002A019,002,STRANKA ZA BOSNU I HERCEGOVINU,SZaBiH,7,
201,kanton,2010,002A019,002,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,SDP BiH,25,
201,kanton,2010,002A019,002,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,HDZ BIH,0,
201,kanton,2010,002A019,002,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,DNZ BIH,1,
201,kanton,2010,002A019,002,DEMOKRATSKA STRANKA INVALIDA BIH,DNI BiH,0,
201,kanton,2010,002A019,002,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,BOSS,1,
201,kanton,2010,002A019,002,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,ZSMM,0,
201,kanton,2010,002A019,002,СОЦИЈАЛИСТИЧКА ПАРТИЈА,СП,0,
201,kanton,2010,002A019,002,SDA - STRANKA DEMOKRATSKE AKCIJE,SDA,66,
201,kanton,2010,002A019,002,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,ДНС,0,
201,kanton,2010,002A019,002,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,SPU BiH,1,
201,kanton,2010,002A019,002,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,СНСД МД,0,
201,kanton,2010,002A019,002,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,SDU BiH,1,
201,kanton,2010,002A019,002,HSP BIH,HSP BIH,0,
201,kanton,2010,002A019,002,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,HDZ 1990,0,
201,kanton,2010,002A019,002,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,SUND BiH,0,
201,kanton,2010,002A019,002,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,ASDA,138,
201,kanton,2010,002A019,002,STRANKA ZA NAROD BOSNE I HERCEGOVINE,SzaN BiH,0,
201,kanton,2010,002A019,002,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,SBB BiH,5,
201,kanton,2010,002A019,002,PARTIJA PRAVOG PUTA,PPP,0,
201,kanton,2010,002A019,002,STRANKA KOKUZA - SKOK,SKOK,0,
201,kanton,2010,002A019,002,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,NS - NSPZK,1,
201,kanton,2010,002A019,002,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK","NSRZ, KSPP, E-5 I LDS - ZZUSK",0,
201,kanton,2010,002A019,002,KOALICIJA PREOKRET: GDS BIH I NEP BIH,KP GDS BIH I NEP BIH,0,
201,kanton,2010,002A020A,002,BPS - SEFER HALILOVIĆ,BPS,0,
201,kanton,2010,002A020A,002,STRANKA ZA BOSNU I HERCEGOVINU,SZaBiH,6,
201,kanton,2010,002A020A,002,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,SDP BiH,35,
201,kanton,2010,002A020A,002,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,HDZ BIH,0,
201,kanton,2010,002A020A,002,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,DNZ BIH,0,
201,kanton,2010,002A020A,002,DEMOKRATSKA STRANKA INVALIDA BIH,DNI BiH,0,
201,kanton,2010,002A020A,002,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,BOSS,0,
201,kanton,2010,002A020A,002,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,ZSMM,0,
201,kanton,2010,002A020A,002,СОЦИЈАЛИСТИЧКА ПАРТИЈА,СП,0,
201,kanton,2010,002A020A,002,SDA - STRANKA DEMOKRATSKE AKCIJE,SDA,124,
201,kanton,2010,002A020A,002,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,ДНС,0,
201,kanton,2010,002A020A,002,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,SPU BiH,4,
201,kanton,2010,002A020A,002,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,СНСД МД,0,
201,kanton,2010,002A020A,002,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,SDU BiH,0,
201,kanton,2010,002A020A,002,HSP BIH,HSP BIH,0,
201,kanton,2010,002A020A,002,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,HDZ 1990,0,
201,kanton,2010,002A020A,002,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,SUND BiH,0,
201,kanton,2010,002A020A,002,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,ASDA,95,
201,kanton,2010,002A020A,002,STRANKA ZA NAROD BOSNE I HERCEGOVINE,SzaN BiH,1,
201,kanton,2010,002A020A,002,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,SBB BiH,2,
201,kanton,2010,002A020A,002,PARTIJA PRAVOG PUTA,PPP,1,
201,kanton,2010,002A020A,002,STRANKA KOKUZA - SKOK,SKOK,0,
201,kanton,2010,002A020A,002,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,NS - NSPZK,0,
201,kanton,2010,002A020A,002,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK","NSRZ, KSPP, E-5 I LDS - ZZUSK",0,
201,kanton,2010,002A020A,002,KOALICIJA PREOKRET: GDS BIH I NEP BIH,KP GDS BIH I NEP BIH,0,
201,kanton,2010,002A020B,002,BPS - SEFER HALILOVIĆ,BPS,6,
201,kanton,2010,002A020B,002,STRANKA ZA BOSNU I HERCEGOVINU,SZaBiH,17,
201,kanton,2010,002A020B,002,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,SDP BiH,48,
201,kanton,2010,002A020B,002,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,HDZ BIH,0,
201,kanton,2010,002A020B,002,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,DNZ BIH,2,
201,kanton,2010,002A020B,002,DEMOKRATSKA STRANKA INVALIDA BIH,DNI BiH,1,
201,kanton,2010,002A020B,002,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,BOSS,9,
201,kanton,2010,002A020B,002,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,ZSMM,0,
201,kanton,2010,002A020B,002,СОЦИЈАЛИСТИЧКА ПАРТИЈА,СП,0,
201,kanton,2010,002A020B,002,SDA - STRANKA DEMOKRATSKE AKCIJE,SDA,135,
201,kanton,2010,002A020B,002,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,ДНС,0,
201,kanton,2010,002A020B,002,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,SPU BiH,1,
201,kanton,2010,002A020B,002,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,СНСД МД,0,
201,kanton,2010,002A020B,002,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,SDU BiH,2,
201,kanton,2010,002A020B,002,HSP BIH,HSP BIH,0,
201,kanton,2010,002A020B,002,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,HDZ 1990,0,
201,kanton,2010,002A020B,002,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,SUND BiH,0,
201,kanton,2010,002A020B,002,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,ASDA,123,
201,kanton,2010,002A020B,002,STRANKA ZA NAROD BOSNE I HERCEGOVINE,SzaN BiH,2,
201,kanton,2010,002A020B,002,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,SBB BiH,1,
201,kanton,2010,002A020B,002,PARTIJA PRAVOG PUTA,PPP,0,
201,kanton,2010,002A020B,002,STRANKA KOKUZA - SKOK,SKOK,0,
201,kanton,2010,002A020B,002,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,NS - NSPZK,3,
201,kanton,2010,002A020B,002,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK","NSRZ, KSPP, E-5 I LDS - ZZUSK",1,
201,kanton,2010,002A020B,002,KOALICIJA PREOKRET: GDS BIH I NEP BIH,KP GDS BIH I NEP BIH,0,
201,kanton,2010,002A021A,002,BPS - SEFER HALILOVIĆ,BPS,0,
201,kanton,2010,002A021A,002,STRANKA ZA BOSNU I HERCEGOVINU,SZaBiH,1,
201,kanton,2010,002A021A,002,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,SDP BiH,25,
201,kanton,2010,002A021A,002,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,HDZ BIH,1,
201,kanton,2010,002A021A,002,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,DNZ BIH,0,
201,kanton,2010,002A021A,002,DEMOKRATSKA STRANKA INVALIDA BIH,DNI BiH,0,
201,kanton,2010,002A021A,002,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,BOSS,0,
201,kanton,2010,002A021A,002,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,ZSMM,0,
201,kanton,2010,002A021A,002,СОЦИЈАЛИСТИЧКА ПАРТИЈА,СП,0,
201,kanton,2010,002A021A,002,SDA - STRANKA DEMOKRATSKE AKCIJE,SDA,58,
201,kanton,2010,002A021A,002,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,ДНС,0,
201,kanton,2010,002A021A,002,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,SPU BiH,0,
201,kanton,2010,002A021A,002,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,СНСД МД,0,
201,kanton,2010,002A021A,002,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,SDU BiH,0,
201,kanton,2010,002A021A,002,HSP BIH,HSP BIH,0,
201,kanton,2010,002A021A,002,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,HDZ 1990,0,
201,kanton,2010,002A021A,002,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,SUND BiH,0,
201,kanton,2010,002A021A,002,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,ASDA,55,
201,kanton,2010,002A021A,002,STRANKA ZA NAROD BOSNE I HERCEGOVINE,SzaN BiH,0,
201,kanton,2010,002A021A,002,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,SBB BiH,1,
201,kanton,2010,002A021A,002,PARTIJA PRAVOG PUTA,PPP,0,
201,kanton,2010,002A021A,002,STRANKA KOKUZA - SKOK,SKOK,0,
201,kanton,2010,002A021A,002,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,NS - NSPZK,0,
201,kanton,2010,002A021A,002,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK","NSRZ, KSPP, E-5 I LDS - ZZUSK",9,
201,kanton,2010,002A021A,002,KOALICIJA PREOKRET: GDS BIH I NEP BIH,KP GDS BIH I NEP BIH,0,
201,kanton,2010,002A021B,002,BPS - SEFER HALILOVIĆ,BPS,1,
201,kanton,2010,002A021B,002,STRANKA ZA BOSNU I HERCEGOVINU,SZaBiH,11,
201,kanton,2010,002A021B,002,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,SDP BiH,59,
201,kanton,2010,002A021B,002,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,HDZ BIH,2,
201,kanton,2010,002A021B,002,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,DNZ BIH,1,
201,kanton,2010,002A021B,002,DEMOKRATSKA STRANKA INVALIDA BIH,DNI BiH,0,
201,kanton,2010,002A021B,002,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,BOSS,1,
201,kanton,2010,002A021B,002,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,ZSMM,0,
201,kanton,2010,002A021B,002,СОЦИЈАЛИСТИЧКА ПАРТИЈА,СП,0,
201,kanton,2010,002A021B,002,SDA - STRANKA DEMOKRATSKE AKCIJE,SDA,120,
201,kanton,2010,002A021B,002,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,ДНС,1,
201,kanton,2010,002A021B,002,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,SPU BiH,0,
201,kanton,2010,002A021B,002,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,СНСД МД,0,
201,kanton,2010,002A021B,002,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,SDU BiH,1,
201,kanton,2010,002A021B,002,HSP BIH,HSP BIH,0,
201,kanton,2010,002A021B,002,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,HDZ 1990,0,
201,kanton,2010,002A021B,002,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,SUND BiH,0,
201,kanton,2010,002A021B,002,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,ASDA,60,
201,kanton,2010,002A021B,002,STRANKA ZA NAROD BOSNE I HERCEGOVINE,SzaN BiH,2,
201,kanton,2010,002A021B,002,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,SBB BiH,13,
201,kanton,2010,002A021B,002,PARTIJA PRAVOG PUTA,PPP,0,
201,kanton,2010,002A021B,002,STRANKA KOKUZA - SKOK,SKOK,0,
201,kanton,2010,002A021B,002,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,NS - NSPZK,0,
201,kanton,2010,002A021B,002,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK","NSRZ, KSPP, E-5 I LDS - ZZUSK",6,
201,kanton,2010,002A021B,002,KOALICIJA PREOKRET: GDS BIH I NEP BIH,KP GDS BIH I NEP BIH,0,
201,kanton,2010,002A022A,002,BPS - SEFER HALILOVIĆ,BPS,6,
201,kanton,2010,002A022A,002,STRANKA ZA BOSNU I HERCEGOVINU,SZaBiH,9,
201,kanton,2010,002A022A,002,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,SDP BiH,75,
201,kanton,2010,002A022A,002,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,HDZ BIH,0,
201,kanton,2010,002A022A,002,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,DNZ BIH,4,
201,kanton,2010,002A022A,002,DEMOKRATSKA STRANKA INVALIDA BIH,DNI BiH,0,
201,kanton,2010,002A022A,002,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,BOSS,0,
201,kanton,2010,002A022A,002,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,ZSMM,1,
201,kanton,2010,002A022A,002,СОЦИЈАЛИСТИЧКА ПАРТИЈА,СП,0,
201,kanton,2010,002A022A,002,SDA - STRANKA DEMOKRATSKE AKCIJE,SDA,136,
201,kanton,2010,002A022A,002,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,ДНС,0,
201,kanton,2010,002A022A,002,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,SPU BiH,0,
201,kanton,2010,002A022A,002,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,СНСД МД,0,
201,kanton,2010,002A022A,002,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,SDU BiH,1,
201,kanton,2010,002A022A,002,HSP BIH,HSP BIH,0,
201,kanton,2010,002A022A,002,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,HDZ 1990,0,
201,kanton,2010,002A022A,002,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,SUND BiH,0,
201,kanton,2010,002A022A,002,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,ASDA,164,
201,kanton,2010,002A022A,002,STRANKA ZA NAROD BOSNE I HERCEGOVINE,SzaN BiH,2,
201,kanton,2010,002A022A,002,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,SBB BiH,31,
201,kanton,2010,002A022A,002,PARTIJA PRAVOG PUTA,PPP,0,
201,kanton,2010,002A022A,002,STRANKA KOKUZA - SKOK,SKOK,0,
201,kanton,2010,002A022A,002,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,NS - NSPZK,22,
201,kanton,2010,002A022A,002,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK","NSRZ, KSPP, E-5 I LDS - ZZUSK",5,
201,kanton,2010,002A022A,002,KOALICIJA PREOKRET: GDS BIH I NEP BIH,KP GDS BIH I NEP BIH,0,
201,kanton,2010,002A022B,002,BPS - SEFER HALILOVIĆ,BPS,4,
201,kanton,2010,002A022B,002,STRANKA ZA BOSNU I HERCEGOVINU,SZaBiH,3,
201,kanton,2010,002A022B,002,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,SDP BiH,57,
201,kanton,2010,002A022B,002,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,HDZ BIH,0,
201,kanton,2010,002A022B,002,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,DNZ BIH,3,
201,kanton,2010,002A022B,002,DEMOKRATSKA STRANKA INVALIDA BIH,DNI BiH,1,
201,kanton,2010,002A022B,002,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,BOSS,2,
201,kanton,2010,002A022B,002,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,ZSMM,0,
201,kanton,2010,002A022B,002,СОЦИЈАЛИСТИЧКА ПАРТИЈА,СП,0,
201,kanton,2010,002A022B,002,SDA - STRANKA DEMOKRATSKE AKCIJE,SDA,95,
201,kanton,2010,002A022B,002,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,ДНС,0,
201,kanton,2010,002A022B,002,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,SPU BiH,0,
201,kanton,2010,002A022B,002,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,СНСД МД,0,
201,kanton,2010,002A022B,002,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,SDU BiH,1,
201,kanton,2010,002A022B,002,HSP BIH,HSP BIH,0,
201,kanton,2010,002A022B,002,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,HDZ 1990,1,
201,kanton,2010,002A022B,002,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,SUND BiH,0,
201,kanton,2010,002A022B,002,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,ASDA,121,
201,kanton,2010,002A022B,002,STRANKA ZA NAROD BOSNE I HERCEGOVINE,SzaN BiH,5,
201,kanton,2010,002A022B,002,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,SBB BiH,34,
201,kanton,2010,002A022B,002,PARTIJA PRAVOG PUTA,PPP,0,
201,kanton,2010,002A022B,002,STRANKA KOKUZA - SKOK,SKOK,0,
201,kanton,2010,002A022B,002,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,NS - NSPZK,11,
201,kanton,2010,002A022B,002,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK","NSRZ, KSPP, E-5 I LDS - ZZUSK",8,
201,kanton,2010,002A022B,002,KOALICIJA PREOKRET: GDS BIH I NEP BIH,KP GDS BIH I NEP BIH,0,
201,kanton,2010,002A023A,002,BPS - SEFER HALILOVIĆ,BPS,10,
201,kanton,2010,002A023A,002,STRANKA ZA BOSNU I HERCEGOVINU,SZaBiH,15,
201,kanton,2010,002A023A,002,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,SDP BiH,50,
201,kanton,2010,002A023A,002,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,HDZ BIH,1,
201,kanton,2010,002A023A,002,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,DNZ BIH,31,
201,kanton,2010,002A023A,002,DEMOKRATSKA STRANKA INVALIDA BIH,DNI BiH,0,
201,kanton,2010,002A023A,002,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,BOSS,4,
201,kanton,2010,002A023A,002,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,ZSMM,0,
201,kanton,2010,002A023A,002,СОЦИЈАЛИСТИЧКА ПАРТИЈА,СП,0,
201,kanton,2010,002A023A,002,SDA - STRANKA DEMOKRATSKE AKCIJE,SDA,61,
201,kanton,2010,002A023A,002,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,ДНС,0,
201,kanton,2010,002A023A,002,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,SPU BiH,2,
201,kanton,2010,002A023A,002,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,СНСД МД,0,
201,kanton,2010,002A023A,002,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,SDU BiH,0,
201,kanton,2010,002A023A,002,HSP BIH,HSP BIH,0,
201,kanton,2010,002A023A,002,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,HDZ 1990,0,
201,kanton,2010,002A023A,002,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,SUND BiH,0,
201,kanton,2010,002A023A,002,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,ASDA,170,
201,kanton,2010,002A023A,002,STRANKA ZA NAROD BOSNE I HERCEGOVINE,SzaN BiH,0,
201,kanton,2010,002A023A,002,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,SBB BiH,6,
201,kanton,2010,002A023A,002,PARTIJA PRAVOG PUTA,PPP,0,
201,kanton,2010,002A023A,002,STRANKA KOKUZA - SKOK,SKOK,0,
201,kanton,2010,002A023A,002,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,NS - NSPZK,7,
201,kanton,2010,002A023A,002,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK","NSRZ, KSPP, E-5 I LDS - ZZUSK",5,
201,kanton,2010,002A023A,002,KOALICIJA PREOKRET: GDS BIH I NEP BIH,KP GDS BIH I NEP BIH,0,
201,kanton,2010,002A023B,002,BPS - SEFER HALILOVIĆ,BPS,4,
201,kanton,2010,002A023B,002,STRANKA ZA BOSNU I HERCEGOVINU,SZaBiH,4,
201,kanton,2010,002A023B,002,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,SDP BiH,31,
201,kanton,2010,002A023B,002,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,HDZ BIH,0,
201,kanton,2010,002A023B,002,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,DNZ BIH,11,
