701 PREDSJEDNIŠTVO BIH BOŠNJAČKI ČLAN / ПРЕДСЈЕДНИШТВО БИХ БОШЊАЧКИ ЧЛАН 
00001 BPS-SEFER HALILOVIĆ 
  HALILOVIĆ SEFER 
01182 SBB - FAHRUDIN RADONČIĆ 
  RADONČIĆ FAHRUDIN 
01190 STRANKA DIJASPORE BOSNE I HERCEGOVINE 
1  ŠIŠIĆ IBRAHIM 
2  GALIJAŠEVIĆ BERNADETA 
3  MUHIĆ HALID 
4  MUSTABAŠIĆ MEHMED 
5  POJSKIĆ BELMA 
6  MEHIĆ AŠIR 
7  DURAKOVIĆ JUSUF 
8  ZAIMOVIĆ ADISA 
9  HADŽIĆ AMIRA 
10  KURTIĆ AMIR 
11  GRAHIĆ BERINA 
12  ŠKALJO OMER 
13  DŽAFIĆ HALIDA 
01698 DEMOKRATSKA FRONTA-ŽELJKO KOMŠIĆ 
1  KRATINA ALMA 
2  TERZIĆ DARMIN 
3  LISUL SVETOZAR 
4  MURATOVIĆ ZDENKA 
5  JUPIĆ MIRANO 
6  ŠEHERIJA FADIL 
7  OMERSPAHIĆ ZLATAN 
8  ČAUŠEVIĆ-VUČAK MELIHA 
9  AGAČEVIĆ SANELA 
10  JURIĆ DAVOR 
11  GRABUS FEHMA 
12  BRKIĆ ISMIR 
13  KAPIĆ MELISA 
00004 STRANKA ZA BOSNU I HERCEGOVINU 
1  ALIĆ MUHIDIN 
2  MAGLIĆ ALMA 
3  BRDAREVIĆ SAFET 
4  DAULDŽI VESNA 
5  JUSUPOVIĆ ALEN 
6  MUMINOVIĆ ELDINA 
7  NJEMČEVIĆ NAĐIB 
8  AGIĆ RUSMIR 
9  ŠABANOVIĆ AZRA 
10  DERVIŠEVIĆ SAFET 
"01743 HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE "
1  MARTIĆ JOSIP 
2  KARAĆ BRANKA 
3  GRGIĆ JOZO 
4  ŠUPUKOVIĆ DAJANA 
5  GRLIĆ NEVENKO 
6  SINANOVIĆ MARKO 
7  ĆURIĆ GORDANA 
8  DADIĆ NIKOLA 
9  MARIĆ ANĐELKA 
10  RADOŠ OLIVER 
11  JOZINOVIĆ PAULINA 
12  LOVRIĆ VEDRAN 
13  ANIĆ ANITA 
00769 HDZ 1990 HRVATSKA DEMOKRATSKA ZAJEDNICA 
1  PRANJIĆ VJEKOSLAV 
2  HRGIĆ ANAMARIJA 
3  RADIĆ IVICA 
4  MILANOVIĆ TANJA 
5  MANDURA PERICA 
6  LUČIĆ SNJEŽANA 
7  IVANOVIĆ IVAN 
8  KRAJINA VINKO 
01254 NOVI POKRET BIH 
1  ŠAĆIROVIĆ EDIS 
2  BEKTAŠ MIRHUNISA 
3  MUŠOVIĆ RUŽDIJA 
4  KOMILIJA DUŠANKA 
5  SKOPLJAK ENES 
00502 NARODNA STRANKA RADOM ZA BOLJITAK 
1  HELJIĆ SABINA 
2  AVDIĆ NIJAZ 
3  SOFTIĆ JASMIN 
4  OSMANBEGOVIĆ DŽENITA 
5  HALILOVIĆ HIDAJET 
406 ZASTUPNIČKI/PREDSTAVNIČKI DOM PARLAMENTA FEDERACIJE BIH IZBORNA JEDINICA 6 / 
ЗАСТУПНИЧКИ/ПРЕДСТАВНИЧКИ ДОМ ПАРЛАМЕНТА ФЕДЕРАЦИЈЕ БИХ ИЗБОРНА ЈЕДИНИЦА 6 
00882 A-SDA STRANKA DEMOKRATSKE AKTIVNOSTI 
1  KURGAŠ REFIK 
2  MUJEZINOVIĆ ALMAIDA 
3  DEMIR EMIR 
4  ŠABANOVIĆ ELVEDIN 
5  HADŽIĆ AMINA 
00001 BPS-SEFER HALILOVIĆ 
1  FATIĆ MIRNES 
2  LEPIĆ ILDA 
3  KUBAT DERVIŠ 
4  ČIVA VERNESA 
5  GANIĆ MAHIR 
6  KRIJEŠTARAC SAMIRA 
7  HADŽIOSMANOVIĆ ALMIR 
01750 ZAJEDNO ZA PROMJENE (SPP-SP/U-SDU-DNZ-LDS) 
1  FERHATOVIĆ SULEJMAN 
2  HUSKIĆ AMRA 
3  JAŠARSPAHIĆ MENSUR 
4  BEČAR ADNA 
5  SOKIĆ DŽEVAHID 
01755 SNAGA BIH - HSP BIH-DSI 
1  ANDRIĆ BOŠKO 
2  DERVIŠBEGOVIĆ DŽENANA 
3  JOZELJIĆ ROMEO 
01182 SBB - FAHRUDIN RADONČIĆ 
1  ALAJBEGOVIĆ ZIJAD 
2  BEGIĆ NEVZETA 
3  MURATOVIĆ NAMIK 
4  FRANJKIĆ DUŠANKA 
5  MERDIĆ ENVER 
6  REDŽIĆ AMNA 
7  ZAHIROVIĆ MUNEVER 
8  MUFTIĆ ANEL 
9  BRKIĆ DŽENANA 
00008 SDP-SOCIJALDEMOKRATSKA PARTIJA BIH 
1  ZUBIĆ JASMINA 
2  HARAČIĆ HAKIM 
3  ČOSIĆ SUAD 
4  TERZIĆ MILIJANA 
5  VRLJIČAK MIRO 
6  ČAZIMOVIĆ MAJA 
7  HODŽIĆ MIRAD 
8  ŠĆEPANOVIĆ DEJAN 
9  KAMENJAŠEVIĆ ANELA 
00090 SDA - STRANKA DEMOKRATSKE AKCIJE 
1  GANIĆ MIRZA 
2  JEKALOVIĆ EVELINA 
3  SELIMOVIĆ SAMIR 
4  ŠAHMAN HATIĐA 
5  KUĆANOVIĆ IZUDIN 
6  KOVAČEVIĆ AVDIJA 
7  ŠABANOVIĆ NISAD 
8  RIZVANOVIĆ MERISA 
9  DEVOVIĆ SELMA 
01698 DEMOKRATSKA FRONTA-ŽELJKO KOMŠIĆ 
1  HODŽIĆ MUJO 
2  ZUKIĆ VIOLETA 
3  MUSLIĆ NUSRET 
4  ČIŠIJA EDIN 
5  MEŠIĆ AMELA 
6  HADŽIABDIĆ ZEHRID 
7  EFENDIRA LEJLA 
8  HAJDAREVIĆ ASMER 
9  MAKSIMOVIĆ SANJA 
00004 STRANKA ZA BOSNU I HERCEGOVINU 
1  SIRĆO NUSRET 
2  HASIĆ MELINA 
3  SMAJEVIĆ IZET 
4  OČUZ LEJLA 
5  MERDIĆ REŠAD 
"01743 HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE "
1  KATIČIĆ SLAVEN 
2  ŠOKIĆ ROBERTINA 
3  MAROŠEVIĆ ZDRAVKO 
4  STJEPIĆ NATAŠA 
5  ŠIMIĆ IGOR 
01693 AGIĆ SUAD – NEZAVISNI KANDIDAT 
01254 NOVI POKRET BIH 
1  BALTA AHMO 
00502 NARODNA STRANKA RADOM ZA BOLJITAK 
1  RAŠIDOVIĆ ELBIS 
2  BABIĆ AMILA 
3  PENDIĆ TONI 
4  ČOLAKOVIĆ MEDINA 
5  ŠOLBIĆ SEAD 
407 ZASTUPNIČKI/PREDSTAVNIČKI DOM PARLAMENTA FEDERACIJE BIH IZBORNA JEDINICA 7 / 
ЗАСТУПНИЧКИ/ПРЕДСТАВНИЧКИ ДОМ ПАРЛАМЕНТА ФЕДЕРАЦИЈЕ БИХ ИЗБОРНА ЈЕДИНИЦА 7 
00001 BPS-SEFER HALILOVIĆ 
1  FIŠO MUHAREM 
2  MAŠOVIĆ ANELA 
3  OŽEGOVIĆ ZUHDIJA 
4  KOŽO MENSURA 
5  NIKŠIĆ FAHRUDIN 
6  KRAJČIN ELMA 
7  HUJIĆ AHMED 
8  RADONČIĆ SABAHETA 
9  DŽEHOVIĆ SULEJMAN 
10  DELIBAŠIĆ EDISA 
11  OKOVIĆ KEMAL 
01750 ZAJEDNO ZA PROMJENE (SPP-SP/U-SDU-DNZ-LDS) 
1  ŠUMAN ANER 
2  TABAKOVIĆ RAMIZA 
3  PODGORICA SALEM 
4  OSMANOVIĆ DUNJA 
5  KURTOVIĆ NIHAD 
6  LUKIĆ IVANA 
7  OROZOVIĆ RATKO 
8  FAZLIĆ SAHUDIN 
9  MIHAJLOVIĆ IVANA 
10  BAJIĆ SLAĐANA 
11  RIZVANOVIĆ AMIR 
01755 SNAGA BIH - HSP BIH-DSI 
1  MAHMUTOVIĆ HUSEIN 
2  FILIPOVIĆ ANTONELA 
3  LUČAREVIĆ KERIM 
4  DUPOVAC ZARFA 
5  ŠUVALIJA DŽEVAD 
6  FEJZOVICH EMINNA MIRNA 
7  DŽEKO EDIN 
00515 САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК 
1  ЋЕРАНИЋ МИЛАН 
2  АЋИМОВИЋ СТАНА 
3  ЈАНКОВИЋ ЗОРАН 
01687 UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS 
1  RUŽIĆ DARKO 
2  MAGLAJLIJA SELMA 
3  MUJIČIĆ MUHAREM 
4  RADMILOVIĆ ANEL 
5  TABAK SUTKA 
6  KERLA ALMIR 
7  HUSEINBEGOVIĆ EMINA 
8  HASANOVIĆ ENISA 
9  JAHIĆ EMIN 
10  OMERBEGOVIĆ BAHRUDIN 
11  BRIČIĆ MERIMA 
01182 SBB - FAHRUDIN RADONČIĆ 
1  KRAVIĆ ZLATKO 
2  ŠAHMAN BILSENA 
3  KURIĆ MIRVAD 
4  POTURAK DŽEVAD 
5  MULIĆ SELMA 
6  HERAK ELVEDINA 
7  PRIGANICA MIRSAD 
8  KRUŠČICA NERMIR 
9  REDŽIĆ ELVIRA 
10  VRUĆAK ESAD 
11  SALIHBAŠIĆ SABINA 
01190 STRANKA DIJASPORE BOSNE I HERCEGOVINE 
1  NIKŠIĆ MEHMED 
2  BUJAK FATIMA 
3  SUBAŠIĆ DAMIR 
4  BAJRIĆ MISALA 
5  MULAHASIĆ ADEM 
6  VELEDAR NAZIF 
7  PALDUM AMELA 
8  ŠETKIĆ ZAIM 
01276 KOMUNISTIČKA PARTIJA 
1  KOVAČEVIĆ GORAN 
2  SELMANOVIĆ AIDA 
3  ĐAKOVIĆ BEČIR 
00008 SDP-SOCIJALDEMOKRATSKA PARTIJA BIH 
1  MAŠIĆ DAMIR 
2  VEHABOVIĆ BELKISA 
3  VATRIĆ OMER 
4  FILIPOVIĆ KARLO 
5  IMAMOVIĆ MERIMA 
6  ĆUTUK HARIS 
7  MEŠIĆ SANELA 
8  BUBREGOVIĆ ALMA 
9  NUKICA FIKRET 
10  VELJKOVIĆ SANJA 
11  MUSIĆ FIKRET 
00036 BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ 
1  ABASPAHIĆ IBRAHIM 
2  PAŠIĆ HASIJA 
3  KADRIĆ ALEN 
4  KOVAČ JASNA 
5  DURMIŠEVIĆ LEJLA 
6  ROGO AMIR 
7  SIN O Ć LM NA 
8  KOVAČEVIĆ DŽANA 
00090 SDA - STRANKA DEMOKRATSKE AKCIJE 
1  KEŠO SAFET 
2  ĆENANOVIĆ AIŠA 
3  ČOVIĆ ELDAR 
4  TRHULJ ERDAL 
5  KALKAN AMELA 
6  BOROVIĆ MENSUD 
7  BARAKOVIĆ EMIR 
8  SAKIĆ LJILJANA 
9  GAKOVIĆ ELZA 
10  KRUPALIJA HARIS 
11  HASKIĆ MAIDA 
01698 DEMOKRATSKA FRONTA-ŽELJKO KOMŠIĆ 
1  ADŽEM DŽEVAD 
2  SPAHIĆ-JASIKA AZRA 
3  ŠARIĆ ELMIR 
4  VUKIČEVIĆ EMINA 
5  ČARKADŽIĆ DENIS 
6  MIŠKOVIĆ IGOR 
7  MUJEZINOVIĆ SANJA 
8  IBIŠEVIĆ ESAD 
9  ČAJIĆ SABINA 
10  LEKA NEDŽAD 
11  KUNOVAC AMRA 
00004 STRANKA ZA BOSNU I HERCEGOVINU 
1  HALILOVIĆ SALEM 
2  KUNOVAC ELVEDINA 
3  FIŠO AZIZ 
4  MULOVIĆ LEJLA 
5  IMAMOVIĆ ISMET 
6  IMAMOVIĆ MINELA 
7  BURIĆ HARIS 
"01743 HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE "
1  FILIPOVIĆ ŽELJKO 
2  ANDRIĆ NATAŠA 
3  MARIĆ VESNA 
4  GUBIĆ IVAN 
5  PRKA MARIO 
00769 HDZ 1990 HRVATSKA DEMOKRATSKA ZAJEDNICA 
1  ZORIĆ ANTE 
2  JAKUPOVIĆ IRVANA 
3  ŠARIĆ FILIP 
00877 NAŠA STRANKA 
1  SARAČEVIĆ DAMIR 
2  VINŠ-ALJOVIĆ DANIELA 
3  ZAIMOVIĆ SANDRA 
4  SMAILBEGOVIĆ ADNAN 
5  ZULČIĆ DŽEVDET 
6  GARBIN MAJA 
7  RIZVANOVIĆ AZRA 
8  VRETO ELVIS 
01254 NOVI POKRET BIH 
1  HODŽIĆ SELMAN 
"01694 СТРАНКА ""НОВА СРПСКА"" - НС "
1  ЈОКАНОВИЋ НЕНАД 
01699 PRVA STRANKA 
1  BEKAN AMER 
00502 NARODNA STRANKA RADOM ZA BOLJITAK 
1  ČARDŽIĆ ALMA 
2  ŠARIĆ BEJAMIL 
3  SEJDOVIĆ EMINA-NINA 
4  HEBIB ADNAN 
5  HADŽIĆ AIDA 
6  PIPIĆ SAMIR 
7  SELIMOVIĆ ALMEDINA 
408 ZASTUPNIČKI/PREDSTAVNIČKI DOM PARLAMENTA FEDERACIJE BIH IZBORNA JEDINICA 8 / 
ЗАСТУПНИЧКИ/ПРЕДСТАВНИЧКИ ДОМ ПАРЛАМЕНТА ФЕДЕРАЦИЈЕ БИХ ИЗБОРНА ЈЕДИНИЦА 8 
00882 A-SDA STRANKA DEMOKRATSKE AKTIVNOSTI 
1  SEFEROVIĆ JAHIJA 
00001 BPS-SEFER HALILOVIĆ 
1  ZUBAČA MIDHAT 
2  HURIĆ AMRA 
3  MALBAŠIĆ HAMZA 
4  MUJEZINOVIĆ ALMINA 
5  SKOPLJAK FIKRET 
01750 ZAJEDNO ZA PROMJENE (SPP-SP/U-SDU-DNZ-LDS) 
1  PAMIĆ ELMIR 
2  MAGLIĆ FIKRETA 
3  TOPČIĆ NEDŽAD 
4  ČAUŠEVIĆ ZENADA 
5  CAKLO FAHRUDIN 
6  KRISTIĆ VESNA 
7  ZALIHIĆ HUSO 
8  BABANOVIĆ MUHAMED 
9  JOVIĆ ARNELA 
10  BATALIJA GORAN 
01755 SNAGA BIH - HSP BIH-DSI 
1  DOMINOVIĆ ZDENKO 
2  KATAVIĆ MARICA 
3  MLAKIĆ JOSIP 
4  TOLO MARINA 
5  BULJAN VIKTOR 
6  MLAKIĆ ADRIJANA 
7  RADOVAC JOZO 
8  SUČIĆ TIHOMIR 
9  MARKUNOVIĆ IVANA 
10  BLAŽEVIĆ MATO 
01687 UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS 
1  BEGOVIĆ LEJLA 
2  BOBAR ELMEDIN 
3  PAŠIĆ FUAD 
01182 SBB - FAHRUDIN RADONČIĆ 
1  BEGIĆ ANER 
2  HADŽIJUSUFOVIĆ DIJANA 
3  KANAFIJA ELVEDIN 
4  MALKIĆ NEFIJA 
5  ŠVAGO MEHRUDIN 
6  DURAKOVIĆ MUBERA 
7  BILANDŽIJA NIKOLA 
8  MUJIĆ BAKIR 
9  RAHMANOVIĆ MIRSADA 
10  BIDŽEVIĆ RIFAT 
11  UGARAK SANELA 
12  TARAHIJA FERID 
13  HAMIDOVIĆ MERSIHA 
14  DŽAFER SAMIR 
01190 STRANKA DIJASPORE BOSNE I HERCEGOVINE 
1  ŠUTKOVIĆ HAMID 
01714 HRVATSKI SAVEZ HKDU - HRAST 
1  BUHA BORIS 
2  MARKOVIĆ NIKOLINA 
3  VUJICA KATARINA 
4  TROGRLIĆ OLIVER 
01276 KOMUNISTIČKA PARTIJA 
1  HELEZ ALMA 
00008 SDP-SOCIJALDEMOKRATSKA PARTIJA BIH 
1  HELEZ ZUKAN 
2  GRGIĆ MIRA 
3  GAZIBARIĆ ZORAN 
4  BELEGIĆ BESIM 
5  BOŠNJAK ŽELJKA 
6  VOJNOVIĆ BLAŽENKA 
7  KILIM FIKRET 
8  LIVANČIĆ BORIS 
9  LENDO FAJKIĆ FATIMA 
10  TUKAR ELVIS 
11  BIŠČEVIĆ ADELA 
12  ARNAUTOVIĆ ADMIR 
13  SPAHIĆ SABINA 
14  HODŽIĆ BESIM 
00036 BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ 
1  CRNICA NAHID 
2  BUMBUL AIDA 
00090 SDA - STRANKA DEMOKRATSKE AKCIJE 
1  SELMAN SALKO 
2  FAZLIBEGOVIĆ-MAHMUTOVIĆ AZRA 
3  AGIĆ DŽEVAD 
4  VARUPA ZENAIDA 
5  MAKIĆ BAJRO 
6  SKAKA AMIRA 
7  KELIĆ IBRAHIM 
8  MEKIĆ ENIJAD 
9  DAUTOVIĆ ĐENANA 
10  MEŠA RAMIZ 
11  ČUSTO MELISA 
12  HADŽIABDIĆ AMEL 
13  RIĐIĆ MEDIHA 
14  BAJRAMOVIĆ NASKO 
01698 DEMOKRATSKA FRONTA-ŽELJKO KOMŠIĆ 
1  BUŠATLIĆ ILHAN 
2  ĐUKIĆ MARA 
3  STAPIĆ MAJA 
4  TRKIĆ IBRAHIM 
5  DŽINIĆ ARNELA 
6  ŠABANOVIĆ ARMIN 
7  PANDŽO MERSIHA 
8  GVOZDENOVIĆ MIRJANA 
9  DURATBEGOVIĆ MUSTAFA 
10  MAGLIĆ NADIRA 
11  ARNAUTOVIĆ MIRZA 
12  AVDIĆ SANEL 
13  PANĐA ANA-MARIJA 
14  PIRIĆ ADNAN 
00004 STRANKA ZA BOSNU I HERCEGOVINU 
1  LOZO ADIL 
2  IMAMOVIĆ ŠEJLA 
3  SMAJIĆ ASAF 
4  ŠUŠKIĆ BELMA 
5  ZUKIĆ HARIS 
6  HODŽIĆ SAMIRA 
7  BRKIĆ ARIF 
8  IBRELJIĆ SAMIR 
9  GORAN MEJREMA 
10  BURIĆ FAHRUDIN 
"01743 HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE "
1  ČAVARA MARINKO 
2  DŽAMBAS ZDENKA 
3  MARJANOVIĆ BORIS 
4  BUDEŠ JOZO 
5  TOLO ANA 
6  NAKIĆ ILIJA 
7  ŽULJEVIĆ IVICA 
8  ČERKEZ KATICA 
9  MEDIĆ MIRJANA 
10  VRLJIĆ IGOR 
11  VIDOVIĆ GORDANA 
12  GAVRAN JAKOV 
13  JOSIPOVIĆ SLAVICA 
14  TOLO JOSIP 
00769 HDZ 1990 HRVATSKA DEMOKRATSKA ZAJEDNICA 
1  LUČIĆ JOZO 
2  VIDOVIĆ MARIJA-SILVA 
3  HERCEG LJUBAN 
4  LOVRINOVIĆ SANDRA 
5  MARIĆ ZORAN 
6  PETROVIĆ DRAŽENKO 
7  BARIŠIĆ MATO 
8  PIPLICA KATARINA 
9  KULENOVIĆ JOSIPA 
10  MEŠTROVIĆ IVICA 
11  DILBER MIRELA 
12  RAJIĆ TOMISLAV 
13  FRKAT DRAŽANA 
14  FRANKOVIĆ VINKO 
01254 NOVI POKRET BIH 
1  SALKICA LEJLA 
01699 PRVA STRANKA 
1  LOZANČIĆ IVONA 
00502 NARODNA STRANKA RADOM ZA BOLJITAK 
1  POLJAREVIĆ EDIN 
2  BOBAŠ-PUPIĆ VALERIJA 
3  BRKIĆ NIKO 
4  MAKSUMIĆ MELINA 
5  MARIN DRAGAN 
6  ČOLO SENADA 
7  TRAKO ALMIR 
8  KASUMOVIĆ SELVEDIN 
9  LEKO SABIRA 
409 ZASTUPNIČKI/PREDSTAVNIČKI DOM PARLAMENTA FEDERACIJE BIH IZBORNA JEDINICA 9 / 
ЗАСТУПНИЧКИ/ПРЕДСТАВНИЧКИ ДОМ ПАРЛАМЕНТА ФЕДЕРАЦИЈЕ БИХ ИЗБОРНА ЈЕДИНИЦА 9 
00001 BPS-SEFER HALILOVIĆ 
1  PERVAN TAHIR 
2  MACIĆ ALMA 
3  TASLIDŽA MUHAMED 
4  MEMIDŽAN SANELA 
5  DAGUDA IBRO 
6  OBRADOVIĆ AMERISA 
7  ARNAUT JASMIN 
8  ĆATIĆ HAKIJA 
9  HADROVIĆ ALMA 
10  ORUČEVIĆ NAGIB 
11  SIRKO-KRDŽALIĆ AMELA 
12  ALEBIĆ SAMIR 
13  KAJDIĆ ZENKA 
01750 ZAJEDNO ZA PROMJENE (SPP-SP/U-SDU-DNZ-LDS) 
1  BEĆIROVIĆ ENVER 
2  ALEKSIĆ GORDANA 
3  PUPIĆ TOMISLAV 
4  SABLJIĆ ŠIMA 
5  MASLAĆ MARKO 
6  KVESIĆ SANDRA 
7  BILIĆ SINIŠA 
8  TORLO ZIBA 
9  IVANKOVIĆ ANA 
10  ŠĆUK ISMET 
11  KOZARIĆ DRAGAN 
01755 SNAGA BIH - HSP BIH-DSI 
1  RAJIČ LAZO 
2  RAGUŽ IVANA 
3  BRAJKOVIĆ VLADIMIR 
4  BAKETARIĆ IVAN 
5  MARIJANOVIĆ ANA-MARIJA 
6  VUČINA IVICA 
7  STANIĆ NIVES 
8  MILIĆ PAVLE 
9  VLAIČEVIĆ MAGDALENA 
00515 САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК 
1  АНТЕЉ МАРКО 
2  ТРИПКОВИЋ МИРЈАНА 
3  ГУДЕЉ МИЛОРАД 
01687 UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS 
1  MUTILOVIĆ SMAJO 
01182 SBB - FAHRUDIN RADONČIĆ 
1  ĆUPINA FARUK 
2  LIZDE LEJLA 
3  ALIĆUŠIĆ ARMIN 
4  HAJDAR ISMET 
5  PINTOL AMELA 
6  HANIĆ AJDIN 
7  SABLJIĆ ALEN 
8  IDRIZOVIĆ TANJA 
9  ŠAHINOVIĆ ILMA 
10  ČAMO ENIS 
11  ŠABANOVIĆ AMNA 
12  IDRIZOVIĆ RASIM 
13  GUSIĆ ŠEJLA 
01714 HRVATSKI SAVEZ HKDU - HRAST 
1  ROZIĆ-VRANKIĆ ANELA 
2  PRIMORAC TOMISLAV 
3  VASILJ MIRKO 
4  ANIĆ MATEA 
5  CRNJAC MIROSLAV 
6  ŠARAC IVANA 
7  BIOKŠIĆ SANDRA 
8  ČILIĆ MARINKO 
9  MRŠIĆ KRISTINA 
00008 SDP-SOCIJALDEMOKRATSKA PARTIJA BIH 
1  NIKŠIĆ NERMIN 
2  JAKUPOVIĆ SELMA 
3  PERIĆ ZORAN 
4  HADŽIHUSEJNOVIĆ SAMIR 
5  ĐELMO MELISA 
6  ALIKADIĆ NIHAD 
7  HADŽAJLIĆ EDITA 
8  KRČUM DAMIR 
9  IVKOVIĆ AZRA 
10  ZUROVAC MILE 
11  NAZDRAJIĆ FIKA 
12  PEJKOVIĆ NEVEN 
13  VAŠIČEK MINJA 
00036 BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ 
1  HELBET JASMINA 
00090 SDA - STRANKA DEMOKRATSKE AKCIJE 
1  MUŠIĆ EDIN 
2  MUTAP EMINA 
3  MUJALA ENVER 
4  KAPLAN SALMIR 
5  SPAHALIĆ DŽENISA 
6  CRNOMEROVIĆ SINAN 
7  ŠEJTANIĆ INEL 
8  PIRKIĆ ŠEJLA 
9  BERBEROVIĆ MUMBERA 
10  BALIĆ SUAD 
01698 DEMOKRATSKA FRONTA-ŽELJKO KOMŠIĆ 
1  BURIĆ RUŽICA 
2  BOTIĆ ZORAN 
3  AJVAZ NEDIM 
4  JELČIĆ-ARAPOVIĆ SUZANA 
5  KURTAGIĆ MUSTAFA 
6  ŠARAVANJA SANELA 
7  PALIĆ VAHID 
00004 STRANKA ZA BOSNU I HERCEGOVINU 
1  KUKO MIRSAD 
2  HANIĆ MERIMA 
3  RIZVIĆ SEAD 
4  GLAVOVIĆ MEDINA 
5  MAKSUMIĆ ANER 
6  GLAMOČ SANELA 
"01743 HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE "
1  BOŠKOVIĆ MLADEN 
2  ZOVKO LJILJA 
3  GRUBEŠA JOSIP 
4  BARBARIĆ MARIN 
5  BIJAKŠIĆ SANJA 
6  ROGIĆ IVAN 
7  BILOŠ RUŽICA 
8  MUSA IVAN 
9  KATIĆ DARIJANA 
10  MATEŠKOVIĆ ANTONIJO 
11  LASIĆ MAJA 
12  MILOŠ MILJENKO 
13  JELČIĆ BJANKA 
00769 HDZ 1990 HRVATSKA DEMOKRATSKA ZAJEDNICA 
1  KUZMAN ZDRAVKO 
2  BEŠKER MARIJA 
3  ŠUTALO STJEPAN 
4  RAŠIĆ MARIJA 
5  ODAK IVAN 
6  BUKVIĆ JELENA 
7  PAVLOVIĆ BOŽO 
8  KATIĆ JOZO 
9  ANĐELIĆ MAJA 
10  PERIĆ DRAGA 
11  ĆURČIĆ STANKO 
12  ANDRUN JASMINKA 
13  BUNTIĆ IVAN 
00502 NARODNA STRANKA RADOM ZA BOLJITAK 
1  CRNALIĆ VAHIDA 
2  KUDIĆ MILE 
3  MACANOVIĆ NERMIN 
4  HODŽIĆ ADISA 
5  ŠUTALO NEĐO 
6  ŠIPRAGA MAJA 
7  MIHIĆ ROBERT 
8  NOVAKOVIĆ ANEL 
410 ZASTUPNIČKI/PREDSTAVNIČKI DOM PARLAMENTA FEDERACIJE BIH IZBORNA JEDINICA 10 / 
ЗАСТУПНИЧКИ/ПРЕДСТАВНИЧКИ ДОМ ПАРЛАМЕНТА ФЕДЕРАЦИЈЕ БИХ ИЗБОРНА ЈЕДИНИЦА 10 
01750 ZAJEDNO ZA PROMJENE (SPP-SP/U-SDU-DNZ-LDS) 
1  ČAMBER IVAN 
2  ŠOŠE DANIJELA 
3  SLIŠKOVIĆ MARKO 
4  DAMJANOVIĆ ANITA 
5  NIŽIĆ ZDRAVKO 
6  HERCEG MILENKA 
7  ZLOPAŠA DAMIR 
8  BEBEK SLAVEN 
01755 SNAGA BIH - HSP BIH-DSI 
1  JURIŠIĆ ZVONKO 
2  BOKŠIĆ MARINA 
3  MILIĆEVIĆ IVICA 
4  MARTINOVIĆ MARKO 
5  PRUSINA MAJA 
6  HERCEG PERO 
7  TOMIĆ MIRJANA 
8  JUKIĆ MATE 
01714 HRVATSKI SAVEZ HKDU - HRAST 
1  MEDIĆ IVAN 
2  LUBURIĆ BOŽANA 
3  BEBEK RADOVAN 
4  KOVAČIĆ MARTINA 
5  TOMIĆ VJEKOSLAV 
00008 SDP-SOCIJALDEMOKRATSKA PARTIJA BIH 
1  ORMAN MILADA 
2  TOMIĆ BLAGO 
3  RAŠIĆ NENAD 
"01743 HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE "
1  LUBURIĆ RADOSLAV 
2  ILIČIĆ GORDANA 
3  PAVKOVIĆ IVICA 
4  MARKIĆ ANITA 
5  KNEZOVIĆ DARIO 
6  KRALJEVIĆ PRIMORAC KATARINA 
7  KARAMATIĆ MARIO 
8  NAKIĆ MILIJAN 
00769 HDZ 1990 HRVATSKA DEMOKRATSKA ZAJEDNICA 
1  BAKULA VJEKOSLAV 
2  HERCEG LUKENDA BORKA 
3  KARAČIĆ MARINKO 
4  SPAJIĆ ZVONIMIR 
5  BLEKIĆ MARINA 
6  IVANKOVIĆ MARIN 
7  BOŠNJAK ZDENKO 
8  JOVIĆ VEDRANA 
00502 NARODNA STRANKA RADOM ZA BOLJITAK 
1  PEJIĆ MIRO 
2  ANTIĆ MARIJA 
3  ŠAKIĆ STIPE 
4  ČUTURA MARTINA 
5  IVANKOVIĆ VLADO 
6  ALPEZA MATEA 
7  IVANKOVIĆ-LIJANOVIĆ JOSIP 
